id,Gender,Age,Driving_License,Licence_Type,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Seniority,Target
53600,Male,39,1,D,28,No,1-2 Year,Yes,29261,26,160,0
53601,Female,44,1,C,10,Yes,1-2 Year,No,36734,26,61,0
53602,Female,28,1,M,33,Yes,< 1 Year,No,25094,152,37,0
53603,Female,24,1,M,11,Yes,< 1 Year,No,30136,152,152,0
53604,Male,31,1,A,10,Yes,< 1 Year,No,29152,152,202,0
53605,Male,51,1,A,8,No,1-2 Year,Yes,44984,122,266,0
53606,Male,53,1,D,24,No,1-2 Year,No,26870,154,47,0
53607,Male,21,1,C,30,No,1-2 Year,Yes,29258,163,165,1
53608,Male,36,1,B,2,No,1-2 Year,No,33418,124,64,1
53609,Male,48,1,C,49,Yes,1-2 Year,No,2630,156,286,0
53610,Female,44,1,M,28,No,1-2 Year,Yes,28938,124,63,0
53611,Male,67,1,D,8,No,1-2 Year,Yes,39809,124,54,1
53612,Female,65,1,B,35,No,1-2 Year,Yes,33548,10,46,0
53613,Male,28,1,D,50,Yes,< 1 Year,No,37711,152,214,0
53614,Male,36,1,C,29,Yes,1-2 Year,No,2630,152,71,0
53615,Female,55,1,M,50,Yes,1-2 Year,Yes,46070,8,216,0
53616,Female,26,1,D,50,Yes,< 1 Year,No,2630,152,72,0
53617,Female,34,1,C,19,No,1-2 Year,Yes,37931,124,23,1
53618,Male,65,1,A,28,No,> 2 Years,Yes,36945,124,94,0
53619,Female,21,0,,2,Yes,< 1 Year,No,29031,152,151,0
53620,Male,23,1,B,29,Yes,< 1 Year,No,52172,152,179,0
53621,Male,36,1,B,28,No,1-2 Year,Yes,40232,122,230,1
53622,Male,54,1,D,28,No,1-2 Year,Yes,29866,26,104,1
53623,Male,52,1,D,2,No,1-2 Year,No,30473,124,250,0
53624,Male,22,1,A,17,Yes,< 1 Year,No,43727,152,85,0
53625,Female,56,0,,28,No,1-2 Year,Yes,40815,25,200,1
53626,Male,61,1,D,3,No,1-2 Year,Yes,2630,26,216,0
53627,Male,50,1,B,28,No,1-2 Year,Yes,24739,124,79,1
53628,Female,76,1,C,0,No,1-2 Year,Yes,2630,26,162,1
53629,Male,59,1,M,28,No,1-2 Year,Yes,52617,26,61,0
53630,Male,51,1,C,38,No,1-2 Year,Yes,36477,163,42,1
53631,Female,64,1,C,15,Yes,1-2 Year,No,27638,152,256,0
53632,Male,47,1,B,28,No,> 2 Years,Yes,44293,26,120,0
53633,Female,24,0,,28,Yes,< 1 Year,No,31393,152,242,0
53634,Male,51,1,C,48,Yes,1-2 Year,No,2630,124,85,0
53635,Male,25,1,M,29,No,< 1 Year,Yes,42848,152,29,1
53636,Female,70,1,B,28,No,1-2 Year,No,43986,26,280,0
53637,Female,23,1,D,30,No,< 1 Year,Yes,25310,152,14,0
53638,Male,24,1,C,50,Yes,< 1 Year,No,36609,152,261,0
53639,Male,38,1,B,2,No,1-2 Year,Yes,2630,124,110,1
53640,Female,42,1,B,28,Yes,1-2 Year,No,41222,124,67,0
53641,Male,27,1,C,29,Yes,< 1 Year,No,2630,152,231,0
53642,Female,22,1,D,8,Yes,< 1 Year,No,45410,152,197,0
53643,Female,43,1,C,48,Yes,1-2 Year,No,2630,124,293,0
53644,Male,49,1,M,28,No,1-2 Year,Yes,46264,124,95,1
53645,Male,41,1,M,28,No,1-2 Year,Yes,107217,26,227,1
53646,Male,51,1,A,28,No,1-2 Year,Yes,38878,26,91,1
53647,Male,75,1,B,28,Yes,1-2 Year,No,82682,13,151,0
53648,Female,24,1,M,21,Yes,< 1 Year,No,25427,152,188,0
53649,Male,49,1,B,30,No,1-2 Year,Yes,21069,124,201,0
53650,Female,23,1,A,29,Yes,< 1 Year,No,45535,26,177,0
53651,Male,30,1,A,36,Yes,< 1 Year,No,33681,124,112,0
53652,Female,21,1,D,21,Yes,< 1 Year,No,22879,163,83,0
53653,Female,50,1,M,8,No,1-2 Year,Yes,35927,7,287,1
53654,Male,30,1,D,46,Yes,1-2 Year,Yes,30892,124,10,0
53655,Male,42,1,M,48,No,1-2 Year,Yes,2630,124,100,0
53656,Male,52,1,M,36,No,1-2 Year,Yes,40382,160,97,0
53657,Female,44,1,M,8,No,1-2 Year,Yes,52822,26,284,0
53658,Male,48,1,D,28,No,1-2 Year,Yes,39004,26,31,0
53659,Female,24,1,M,28,Yes,< 1 Year,No,2630,151,207,0
53660,Female,40,1,M,28,No,1-2 Year,Yes,40676,26,36,0
53661,Male,24,1,D,11,Yes,< 1 Year,No,34509,152,264,0
53662,Female,30,1,C,11,Yes,< 1 Year,No,30252,152,30,0
53663,Female,24,1,A,41,Yes,< 1 Year,No,38341,152,13,0
53664,Male,32,1,B,8,No,< 1 Year,Yes,27214,124,76,0
53665,Male,30,1,M,28,No,1-2 Year,Yes,33772,154,171,0
53666,Female,38,1,C,8,No,1-2 Year,Yes,2630,156,175,1
53667,Male,25,1,C,25,No,< 1 Year,No,24904,152,80,0
53668,Female,23,0,,43,No,< 1 Year,No,37181,152,173,0
53669,Female,47,1,A,28,No,> 2 Years,Yes,47667,26,28,1
53670,Female,41,1,D,28,No,1-2 Year,Yes,38333,13,185,1
53671,Female,20,1,C,46,Yes,< 1 Year,No,26602,160,206,0
53672,Male,60,1,C,28,No,1-2 Year,Yes,59342,11,31,0
53673,Female,20,1,C,28,Yes,< 1 Year,Yes,2630,160,82,0
53674,Female,46,1,A,20,No,1-2 Year,Yes,2630,124,293,0
53675,Male,50,1,C,15,No,1-2 Year,Yes,24297,124,251,1
53676,Female,28,1,C,17,No,1-2 Year,Yes,2630,157,63,1
53677,Female,24,1,C,37,No,< 1 Year,No,27190,152,142,0
53678,Male,42,1,D,28,No,1-2 Year,Yes,35418,124,131,1
53679,Male,23,1,C,27,Yes,< 1 Year,No,26256,152,197,0
53680,Female,41,1,B,28,No,> 2 Years,Yes,56012,124,286,1
53681,Male,53,1,M,28,Yes,1-2 Year,No,28404,124,102,0
53682,Male,43,1,M,40,No,1-2 Year,Yes,2630,157,98,0
53683,Female,25,1,B,15,No,< 1 Year,No,2630,152,191,0
53684,Female,22,1,C,23,Yes,< 1 Year,No,2630,152,104,0
53685,Male,32,1,A,50,Yes,< 1 Year,No,38397,152,59,0
53686,Male,26,1,M,11,Yes,< 1 Year,No,33403,152,258,0
53687,Male,34,1,M,27,No,1-2 Year,Yes,31090,124,83,0
53688,Female,25,1,D,35,Yes,< 1 Year,No,38121,26,85,0
53689,Female,26,1,B,41,Yes,< 1 Year,No,31122,152,43,0
53690,Male,57,1,M,47,No,1-2 Year,Yes,32096,26,298,1
53691,Male,51,1,C,46,No,1-2 Year,Yes,27888,124,54,0
53692,Male,40,1,C,11,Yes,1-2 Year,No,36093,26,111,0
53693,Female,31,1,D,15,Yes,< 1 Year,No,34500,152,243,0
53694,Male,49,1,C,14,No,1-2 Year,Yes,30991,26,86,1
53695,Male,63,1,B,52,No,> 2 Years,Yes,28893,26,262,0
53696,Female,22,1,D,13,Yes,< 1 Year,No,22785,160,48,0
53697,Female,23,1,A,8,Yes,< 1 Year,No,28794,151,253,0
53698,Female,64,1,C,41,Yes,1-2 Year,No,50913,12,298,0
53699,Male,41,1,A,28,No,> 2 Years,Yes,46280,26,225,1
53700,Female,28,1,C,37,No,< 1 Year,Yes,29219,152,116,0
53701,Male,22,1,B,36,Yes,< 1 Year,No,27961,152,299,0
53702,Male,42,1,B,2,Yes,1-2 Year,No,23553,152,26,0
53703,Female,78,1,A,46,Yes,1-2 Year,No,24894,26,287,0
53704,Female,31,1,D,10,Yes,< 1 Year,No,2630,152,186,0
53705,Male,22,1,A,8,No,< 1 Year,Yes,37390,152,68,0
53706,Male,35,0,,28,No,1-2 Year,Yes,37714,154,22,1
53707,Male,53,1,A,28,No,1-2 Year,Yes,76170,124,30,1
53708,Male,28,1,A,28,Yes,< 1 Year,No,39661,152,88,0
53709,Female,23,1,M,6,Yes,< 1 Year,No,28748,152,79,0
53710,Male,45,1,D,38,Yes,1-2 Year,No,33159,124,288,0
53711,Male,60,1,M,52,No,1-2 Year,Yes,24641,26,234,1
53712,Male,29,1,M,39,No,1-2 Year,Yes,34701,124,213,1
53713,Female,26,1,C,3,No,< 1 Year,Yes,40414,152,120,0
53714,Male,36,1,B,28,Yes,1-2 Year,No,32399,37,296,0
53715,Female,22,1,A,46,Yes,< 1 Year,No,19664,152,198,0
53716,Female,23,1,A,37,No,< 1 Year,Yes,45146,152,108,1
53717,Male,54,1,M,28,No,1-2 Year,Yes,50580,124,243,0
53718,Female,53,1,C,18,Yes,1-2 Year,No,38858,152,216,0
53719,Male,50,1,C,28,No,> 2 Years,Yes,35215,124,49,1
53720,Female,44,1,M,46,No,1-2 Year,Yes,33735,124,280,1
53721,Female,46,1,M,26,No,1-2 Year,Yes,23383,22,183,0
53722,Male,50,1,A,14,No,1-2 Year,Yes,26231,26,209,0
53723,Female,55,1,D,28,No,1-2 Year,No,51021,124,209,0
53724,Male,52,1,B,19,No,1-2 Year,Yes,29663,4,186,0
53725,Male,20,1,B,11,No,< 1 Year,Yes,2630,160,92,0
53726,Male,44,1,B,12,No,1-2 Year,Yes,33203,26,283,1
53727,Male,23,1,D,34,Yes,< 1 Year,No,31843,152,273,0
53728,Male,64,1,C,8,No,1-2 Year,Yes,56764,25,268,1
53729,Female,36,1,M,3,No,1-2 Year,Yes,41419,124,279,1
53730,Male,53,1,D,29,No,1-2 Year,Yes,35473,26,123,1
53731,Male,47,1,C,8,No,1-2 Year,Yes,42680,124,109,0
53732,Female,45,1,A,8,No,1-2 Year,Yes,54208,26,34,1
53733,Male,21,1,D,7,Yes,< 1 Year,No,2630,160,114,0
53734,Male,57,1,A,28,No,1-2 Year,Yes,43432,26,186,0
53735,Female,28,1,A,15,No,< 1 Year,No,49975,152,239,0
53736,Male,49,1,M,41,Yes,1-2 Year,No,31188,124,172,0
53737,Male,39,1,A,47,No,1-2 Year,Yes,33412,124,193,0
53738,Female,37,0,,28,No,1-2 Year,Yes,28872,124,119,1
53739,Male,26,1,M,17,Yes,< 1 Year,No,33163,152,76,0
53740,Male,25,1,B,30,Yes,< 1 Year,No,26794,152,12,0
53741,Male,60,0,,28,Yes,1-2 Year,Yes,27480,38,107,0
53742,Female,40,0,,8,No,1-2 Year,Yes,60001,124,232,0
53743,Male,36,1,D,24,No,1-2 Year,Yes,2630,156,220,0
53744,Female,59,1,M,28,Yes,1-2 Year,No,23962,152,201,0
53745,Male,46,1,A,28,No,1-2 Year,Yes,34468,26,146,1
53746,Female,20,0,,49,No,< 1 Year,Yes,31800,160,49,0
53747,Male,57,1,A,41,No,> 2 Years,Yes,46087,26,69,1
53748,Female,20,1,B,9,No,< 1 Year,Yes,21934,160,103,0
53749,Female,23,1,C,6,Yes,< 1 Year,No,19251,152,58,0
53750,Male,44,1,A,28,No,1-2 Year,Yes,2630,124,78,0
53751,Female,26,1,M,41,Yes,< 1 Year,No,2630,152,258,0
53752,Male,48,1,B,8,No,1-2 Year,Yes,33900,26,119,0
53753,Female,24,1,M,18,Yes,< 1 Year,No,27836,152,29,0
53754,Female,27,1,B,30,No,< 1 Year,Yes,35343,152,102,0
53755,Male,20,1,M,45,No,1-2 Year,Yes,2630,156,88,0
53756,Female,50,1,B,28,Yes,1-2 Year,No,40626,26,181,0
53757,Male,52,1,C,35,No,1-2 Year,Yes,2630,124,217,0
53758,Male,28,1,A,28,Yes,1-2 Year,No,44462,26,151,0
53759,Male,26,1,M,26,Yes,< 1 Year,No,33459,152,233,0
53760,Male,24,1,B,28,No,< 1 Year,Yes,37143,124,76,0
53761,Female,31,1,D,41,No,< 1 Year,Yes,40592,154,268,1
53762,Male,56,1,M,28,No,1-2 Year,Yes,63508,26,163,1
53763,Female,21,1,C,15,Yes,< 1 Year,No,41209,160,238,0
53764,Female,48,1,C,28,No,1-2 Year,Yes,42520,26,144,1
53765,Male,28,0,,41,Yes,< 1 Year,No,68475,153,278,0
53766,Female,24,1,A,36,Yes,< 1 Year,No,39258,152,139,0
53767,Male,53,1,M,28,No,1-2 Year,Yes,29802,157,219,1
53768,Male,38,1,D,30,No,1-2 Year,No,44454,157,32,0
53769,Male,69,1,A,43,No,1-2 Year,Yes,2630,155,246,1
53770,Male,25,1,B,3,No,< 1 Year,Yes,28565,152,79,0
53771,Male,44,1,B,28,No,> 2 Years,Yes,47918,26,95,0
53772,Male,43,1,M,23,No,1-2 Year,Yes,33775,124,202,1
53773,Female,53,1,D,28,No,1-2 Year,Yes,41074,124,144,1
53774,Male,41,1,M,28,No,1-2 Year,Yes,45536,26,98,1
53775,Male,42,1,A,3,No,> 2 Years,Yes,32319,26,59,0
53776,Male,77,1,D,50,Yes,1-2 Year,No,36234,3,183,0
53777,Female,46,1,B,28,Yes,1-2 Year,No,2630,26,159,0
53778,Female,26,1,C,8,Yes,< 1 Year,No,36047,152,42,0
53779,Male,25,1,D,28,Yes,< 1 Year,No,52700,124,197,0
53780,Male,39,1,M,28,No,1-2 Year,No,47251,26,267,0
53781,Female,25,1,M,30,Yes,< 1 Year,No,31885,152,293,0
53782,Female,51,1,D,41,No,1-2 Year,No,41362,26,284,0
53783,Male,41,1,D,41,No,1-2 Year,Yes,48445,124,56,0
53784,Male,32,1,D,30,No,< 1 Year,Yes,2630,152,109,1
53785,Female,26,1,A,28,No,< 1 Year,Yes,2630,156,132,1
53786,Male,47,1,A,8,No,1-2 Year,Yes,36255,124,208,0
53787,Male,52,1,M,28,Yes,1-2 Year,No,24610,26,244,0
53788,Female,27,1,D,47,Yes,< 1 Year,No,27218,152,147,0
53789,Male,36,1,M,31,No,1-2 Year,Yes,2630,26,37,1
53790,Male,39,1,B,15,Yes,1-2 Year,No,39386,87,88,0
53791,Female,29,1,C,30,Yes,< 1 Year,No,38916,152,76,0
53792,Male,25,1,C,28,No,< 1 Year,Yes,9816,152,261,1
53793,Male,44,1,M,45,No,1-2 Year,Yes,2630,124,16,0
53794,Female,44,1,A,35,No,1-2 Year,Yes,24827,26,198,1
53795,Male,49,1,D,28,No,1-2 Year,Yes,50423,26,130,0
53796,Male,43,1,B,28,No,1-2 Year,Yes,38092,124,289,1
53797,Male,33,1,C,35,No,1-2 Year,Yes,31116,124,297,1
53798,Female,37,0,,28,Yes,1-2 Year,Yes,29759,124,266,0
53799,Female,23,1,A,35,No,< 1 Year,Yes,54522,152,57,0
53800,Male,63,1,D,11,No,1-2 Year,Yes,35115,124,178,0
53801,Male,46,1,M,28,No,1-2 Year,Yes,49104,124,85,1
53802,Female,51,1,D,15,No,1-2 Year,Yes,36163,157,221,1
53803,Male,21,1,D,46,Yes,< 1 Year,No,18772,160,142,0
53804,Male,21,1,A,16,No,< 1 Year,No,17860,160,133,0
53805,Female,41,1,A,8,No,1-2 Year,Yes,35025,7,54,1
53806,Male,62,1,B,28,No,1-2 Year,Yes,36051,122,137,1
53807,Male,23,1,B,41,Yes,< 1 Year,No,29821,160,222,0
53808,Female,24,1,B,28,No,< 1 Year,Yes,2630,152,206,1
53809,Female,55,1,A,30,No,1-2 Year,Yes,2630,26,85,0
53810,Male,33,1,A,39,No,1-2 Year,Yes,2630,156,53,0
53811,Female,23,1,D,3,Yes,< 1 Year,No,27530,160,150,0
53812,Female,26,1,M,21,Yes,< 1 Year,Yes,27151,152,67,0
53813,Male,60,1,A,28,No,1-2 Year,Yes,2630,26,109,1
53814,Female,56,1,C,28,No,1-2 Year,Yes,56352,26,175,1
53815,Male,29,1,M,21,Yes,< 1 Year,No,34566,152,242,0
53816,Male,70,1,C,40,No,1-2 Year,No,33932,29,15,0
53817,Female,25,1,B,29,Yes,< 1 Year,No,28355,152,143,0
53818,Female,24,1,C,30,Yes,< 1 Year,No,51489,152,40,0
53819,Female,34,1,M,32,Yes,1-2 Year,No,33054,152,141,0
53820,Female,29,1,C,28,Yes,< 1 Year,No,41386,152,38,0
53821,Male,56,1,B,8,No,1-2 Year,Yes,38568,26,16,1
53822,Female,46,1,M,8,No,1-2 Year,Yes,33724,25,161,1
53823,Male,41,1,D,28,No,1-2 Year,Yes,37142,26,216,1
53824,Male,24,1,C,11,Yes,< 1 Year,No,29079,152,52,0
53825,Male,27,1,C,50,Yes,< 1 Year,No,27641,160,81,0
53826,Male,30,1,M,48,No,1-2 Year,Yes,2630,26,80,0
53827,Male,43,1,D,28,No,1-2 Year,Yes,24732,26,281,0
53828,Female,33,1,D,41,Yes,1-2 Year,No,28923,124,257,0
53829,Male,28,1,A,11,Yes,< 1 Year,No,32065,152,215,0
53830,Male,23,1,M,3,No,< 1 Year,Yes,26309,26,58,1
53831,Male,43,1,A,0,No,1-2 Year,Yes,2630,26,263,1
53832,Male,23,1,B,8,Yes,< 1 Year,No,32587,152,159,0
53833,Male,52,1,D,13,No,1-2 Year,No,33306,26,76,0
53834,Male,27,1,A,45,Yes,< 1 Year,No,22447,152,191,0
53835,Male,21,1,D,46,Yes,< 1 Year,No,31348,160,139,0
53836,Male,43,1,A,8,No,1-2 Year,Yes,40937,124,81,0
53837,Male,54,1,M,33,No,1-2 Year,Yes,27820,124,279,0
53838,Male,28,1,A,6,No,1-2 Year,Yes,25913,124,47,0
53839,Male,22,1,A,15,Yes,< 1 Year,No,31460,160,278,0
53840,Male,57,1,M,28,No,> 2 Years,Yes,50487,124,141,1
53841,Male,42,1,B,28,No,1-2 Year,Yes,43402,124,142,1
53842,Male,47,1,B,8,No,1-2 Year,Yes,34487,124,145,1
53843,Male,24,1,B,28,No,1-2 Year,Yes,50974,124,266,0
53844,Male,21,1,M,36,No,< 1 Year,Yes,2630,160,210,0
53845,Male,40,1,D,28,Yes,1-2 Year,No,24394,124,82,0
53846,Male,33,1,D,36,No,< 1 Year,Yes,30293,124,114,0
53847,Male,44,1,C,4,No,1-2 Year,Yes,32373,26,16,1
53848,Male,39,1,C,28,No,1-2 Year,Yes,34358,124,34,0
53849,Female,43,0,,28,No,1-2 Year,Yes,44971,124,239,1
53850,Male,48,1,A,48,No,1-2 Year,Yes,2630,124,143,1
53851,Male,42,1,C,28,No,1-2 Year,No,17965,30,235,0
53852,Female,25,1,A,28,Yes,< 1 Year,No,48990,152,263,0
53853,Female,29,0,,28,No,< 1 Year,Yes,49324,124,105,1
53854,Male,59,1,A,28,No,1-2 Year,No,48246,26,171,0
53855,Male,70,1,B,28,No,1-2 Year,Yes,67298,4,107,1
53856,Female,20,1,D,36,No,< 1 Year,Yes,30260,160,211,0
53857,Male,24,1,A,21,Yes,< 1 Year,No,29143,152,259,0
53858,Female,31,0,,46,No,1-2 Year,Yes,24242,26,113,0
53859,Female,22,1,D,14,Yes,< 1 Year,No,30545,152,229,0
53860,Male,26,1,C,8,Yes,< 1 Year,No,45220,152,76,0
53861,Female,25,1,B,30,Yes,< 1 Year,No,27830,152,11,0
53862,Male,24,1,C,27,No,1-2 Year,Yes,51492,124,90,1
53863,Male,74,1,M,28,No,1-2 Year,Yes,61569,124,182,1
53864,Male,56,1,D,35,No,1-2 Year,Yes,42398,26,233,0
53865,Female,35,1,C,28,No,1-2 Year,Yes,43955,26,275,0
53866,Female,61,1,D,33,Yes,1-2 Year,No,25296,124,210,0
53867,Male,57,1,A,8,No,1-2 Year,Yes,2630,26,84,0
53868,Female,28,1,C,3,Yes,< 1 Year,No,25104,152,285,0
53869,Female,23,1,B,8,Yes,< 1 Year,No,24350,151,193,0
53870,Male,37,0,,28,No,1-2 Year,Yes,50992,124,295,1
53871,Male,26,1,D,46,No,< 1 Year,No,32722,152,48,0
53872,Female,25,1,C,34,Yes,< 1 Year,No,25911,152,180,0
53873,Male,52,1,B,38,No,1-2 Year,Yes,2630,26,29,0
53874,Male,33,1,M,28,No,1-2 Year,Yes,39654,122,271,1
53875,Male,22,1,A,28,No,< 1 Year,Yes,36339,152,92,0
53876,Male,63,1,C,3,Yes,1-2 Year,No,35830,26,207,0
53877,Female,40,0,,28,No,1-2 Year,Yes,29492,26,253,0
53878,Male,52,1,C,8,No,1-2 Year,Yes,44921,7,180,1
53879,Male,52,1,D,4,No,1-2 Year,Yes,25551,26,104,0
53880,Female,27,1,M,28,Yes,< 1 Year,No,91565,152,261,0
53881,Female,75,1,B,28,No,1-2 Year,Yes,70822,55,288,0
53882,Male,36,1,D,41,No,1-2 Year,Yes,24940,124,257,1
53883,Male,21,1,D,11,No,< 1 Year,Yes,33507,160,150,0
53884,Male,30,1,M,8,No,< 1 Year,Yes,2630,152,284,0
53885,Male,58,0,,8,No,> 2 Years,Yes,2630,124,133,1
53886,Female,76,1,D,28,Yes,1-2 Year,No,27608,26,206,0
53887,Female,42,1,A,8,No,1-2 Year,Yes,36192,26,183,0
53888,Male,43,1,C,6,No,1-2 Year,Yes,30459,156,290,1
53889,Male,35,0,,8,No,> 2 Years,Yes,2630,124,261,0
53890,Male,22,1,B,15,Yes,< 1 Year,No,42147,152,279,0
53891,Male,48,1,C,38,No,1-2 Year,Yes,55835,156,159,1
53892,Female,29,1,B,47,Yes,< 1 Year,No,30182,152,18,0
53893,Female,51,0,,28,No,1-2 Year,No,44871,26,176,0
53894,Female,26,1,B,8,Yes,< 1 Year,No,41816,152,247,0
53895,Male,43,1,B,28,Yes,1-2 Year,No,48427,26,11,0
53896,Female,21,1,M,18,No,1-2 Year,Yes,32138,154,200,0
53897,Male,72,1,D,28,No,> 2 Years,Yes,43210,122,32,1
53898,Female,31,1,M,30,Yes,< 1 Year,No,38308,152,217,0
53899,Male,34,1,D,34,No,1-2 Year,Yes,2630,156,137,1
53900,Female,40,1,A,28,No,1-2 Year,Yes,43107,124,195,0
53901,Male,48,1,B,28,No,1-2 Year,Yes,55572,26,261,1
53902,Male,59,1,B,41,No,> 2 Years,Yes,43716,124,259,1
53903,Male,28,1,M,46,No,< 1 Year,Yes,2630,152,146,0
53904,Male,21,1,B,2,No,< 1 Year,Yes,22071,152,170,0
53905,Male,41,1,M,35,No,1-2 Year,Yes,2630,156,209,0
53906,Male,52,1,D,28,No,> 2 Years,Yes,49298,124,127,0
53907,Female,42,1,D,28,No,1-2 Year,Yes,44208,124,28,1
53908,Female,21,0,,2,No,< 1 Year,Yes,25442,160,256,0
53909,Male,23,1,M,32,No,< 1 Year,Yes,25567,152,284,1
53910,Male,65,1,D,8,No,1-2 Year,Yes,34726,26,110,1
53911,Female,23,1,M,28,Yes,< 1 Year,No,2630,1,191,0
53912,Female,44,1,A,28,No,1-2 Year,Yes,34579,124,247,1
53913,Male,47,0,,35,No,1-2 Year,Yes,22200,154,243,0
53914,Male,48,1,A,41,No,1-2 Year,Yes,46054,124,297,1
53915,Female,39,1,C,28,No,1-2 Year,Yes,25233,26,261,1
53916,Male,52,1,B,41,No,1-2 Year,Yes,104003,26,74,1
53917,Male,49,1,B,28,No,1-2 Year,Yes,48636,124,101,0
53918,Female,56,1,M,31,Yes,1-2 Year,Yes,2630,9,68,0
53919,Male,23,1,D,8,Yes,< 1 Year,No,120595,152,267,0
53920,Male,30,1,A,46,No,1-2 Year,Yes,2630,154,244,0
53921,Female,29,1,A,18,Yes,< 1 Year,No,26627,152,281,0
53922,Male,60,0,,28,No,1-2 Year,Yes,29507,26,91,0
53923,Male,39,1,C,28,No,1-2 Year,Yes,56373,124,136,0
53924,Male,43,1,D,28,No,1-2 Year,Yes,29566,122,136,1
53925,Female,24,1,D,41,Yes,< 1 Year,No,25256,152,44,0
53926,Female,69,0,,50,No,1-2 Year,Yes,33930,124,73,0
53927,Male,58,1,D,28,No,1-2 Year,Yes,56357,26,201,0
53928,Female,52,1,B,38,No,1-2 Year,Yes,28194,26,112,0
53929,Male,25,1,M,8,Yes,< 1 Year,No,32348,160,77,0
53930,Male,25,0,,47,Yes,< 1 Year,No,20408,152,287,0
53931,Male,69,1,D,46,No,1-2 Year,Yes,41977,11,194,0
53932,Male,36,1,A,27,No,1-2 Year,Yes,26143,124,279,0
53933,Male,65,1,C,46,No,1-2 Year,Yes,39170,124,133,1
53934,Male,29,1,M,41,No,< 1 Year,Yes,37065,152,287,1
53935,Male,22,1,D,7,Yes,< 1 Year,No,2630,160,60,0
53936,Male,49,1,C,35,No,1-2 Year,Yes,28571,26,232,1
53937,Female,39,1,M,28,No,1-2 Year,Yes,28075,124,276,1
53938,Male,60,1,A,8,No,1-2 Year,Yes,52364,124,209,0
53939,Male,48,1,B,28,No,1-2 Year,Yes,38077,4,87,1
53940,Male,26,1,B,33,Yes,< 1 Year,No,38698,152,241,0
53941,Female,43,0,,28,No,1-2 Year,Yes,43419,26,101,0
53942,Male,24,1,A,11,Yes,< 1 Year,No,28069,152,139,0
53943,Male,63,1,M,41,No,1-2 Year,Yes,44216,12,163,0
53944,Female,50,1,A,46,No,1-2 Year,Yes,43947,26,183,1
53945,Male,55,1,C,29,No,1-2 Year,Yes,31419,26,98,0
53946,Female,52,1,M,28,No,1-2 Year,Yes,29460,124,37,0
53947,Female,68,1,M,28,No,1-2 Year,No,50607,26,296,0
53948,Male,49,1,A,28,No,1-2 Year,Yes,47802,26,152,1
53949,Male,73,1,B,28,Yes,1-2 Year,No,27081,26,190,0
53950,Male,23,1,B,15,No,< 1 Year,No,31044,152,23,0
53951,Male,46,1,C,46,No,1-2 Year,Yes,2630,26,252,0
53952,Male,25,1,M,41,Yes,< 1 Year,No,43005,152,202,0
53953,Male,29,1,D,46,Yes,< 1 Year,No,24492,151,266,0
53954,Male,39,0,,28,No,1-2 Year,Yes,39283,26,243,1
53955,Female,23,1,B,36,Yes,< 1 Year,No,32163,152,241,0
53956,Female,22,1,D,3,Yes,< 1 Year,No,35857,160,260,0
53957,Female,24,1,A,46,No,< 1 Year,No,39248,152,137,0
53958,Female,47,0,,28,No,1-2 Year,Yes,46926,26,208,0
53959,Female,32,1,M,12,No,1-2 Year,Yes,2630,156,281,1
53960,Male,44,1,C,46,No,1-2 Year,Yes,34853,124,26,1
53961,Male,35,1,M,3,No,1-2 Year,Yes,32454,124,285,1
53962,Female,29,1,M,8,Yes,< 1 Year,No,57170,152,53,0
53963,Male,24,1,A,18,Yes,< 1 Year,No,31417,152,90,0
53964,Male,41,1,C,47,Yes,1-2 Year,No,26543,25,268,0
53965,Male,35,1,B,47,No,1-2 Year,Yes,2630,156,208,1
53966,Female,39,1,M,28,No,1-2 Year,Yes,2630,26,157,1
53967,Male,38,1,A,8,Yes,1-2 Year,No,36744,124,80,0
53968,Male,24,1,D,41,Yes,< 1 Year,No,31298,152,270,0
53969,Female,27,1,C,37,Yes,< 1 Year,No,32046,152,217,0
53970,Male,53,1,A,38,No,1-2 Year,Yes,26465,26,102,0
53971,Female,32,1,M,15,No,< 1 Year,No,28955,152,114,0
53972,Male,25,1,C,39,Yes,< 1 Year,No,31705,152,241,0
53973,Female,28,0,,46,Yes,< 1 Year,No,2630,160,39,0
53974,Male,36,1,A,6,No,1-2 Year,Yes,24975,26,232,1
53975,Female,34,1,B,28,Yes,1-2 Year,No,43531,124,90,0
53976,Male,60,1,B,8,Yes,1-2 Year,No,39805,26,113,0
53977,Female,26,1,M,47,Yes,< 1 Year,No,22521,151,27,0
53978,Female,24,1,M,35,Yes,< 1 Year,No,36692,152,150,0
53979,Female,75,0,,28,Yes,1-2 Year,No,60827,13,105,0
53980,Male,27,1,B,28,No,1-2 Year,Yes,2630,156,100,1
53981,Male,67,1,A,36,No,1-2 Year,Yes,35740,124,99,1
53982,Male,43,1,B,7,Yes,1-2 Year,No,38499,152,85,0
53983,Female,22,1,M,36,No,< 1 Year,Yes,49206,152,164,0
53984,Male,60,1,A,28,No,1-2 Year,Yes,41465,124,54,1
53985,Male,45,1,A,28,No,1-2 Year,Yes,34155,124,46,1
53986,Male,41,1,D,8,No,1-2 Year,Yes,35528,163,184,0
53987,Male,25,1,A,46,No,< 1 Year,Yes,37263,152,87,1
